Student ID,First Name,Middle Name,Last Name,Full Name,Date of Birth,Gender,Email,Enrollment Date,Status,Section,Created Date
cmlqu1scw01alsd8co9qsvlxo,علي,,الحسن,علي الحسن,2021-07-14,M,student20@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu2yq50497sd8cd515itgv,علي,,الحسن,علي الحسن,2008-06-08,M,student853@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2i5b0357sd8ce00y469a,علي,,الحسن,علي الحسن,2013-03-06,M,student648@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2pf003mzsd8c9ff0pln5,علي,,بشير,علي بشير,2011-05-18,M,student959@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2k1c039jsd8c944ajs5q,علي,,بشير,علي بشير,2013-02-02,M,student861@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu249s0259sd8cfso1df8l,علي,,بشير,علي بشير,2017-06-19,M,student289@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu29d802iysd8cibh3cwzf,علي,,بشير,علي بشير,2016-06-02,M,student416@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2emw02w5sd8cg9atvjfm,علي,,بشير,علي بشير,2014-05-05,M,student663@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu1u8501ewsd8cdpd8rkxl,علي,,بشير,علي بشير,2021-12-25,M,student44@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu2urq0408sd8c686isqng,علي,,بشير,علي بشير,2009-04-10,M,student207@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu1z8601scsd8ccmsv2b3j,علي,,بشير,علي بشير,2019-03-12,M,student105@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2giw030tsd8cpf8cs0ig,علي,,جلال,علي جلال,2014-07-05,M,student559@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu1vww01jfsd8ckebbxcbv,علي,,جلال,علي جلال,2020-03-18,M,student160@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu2r3f03rfsd8c0fdqeh83,علي,,جلال,علي جلال,2010-06-16,M,student854@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu2b9k02nfsd8c8m3im0cr,علي,,جلال,علي جلال,2015-11-16,M,student502@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu20rn01wgsd8c6m0gf6vu,علي,,جلال,علي جلال,2018-07-12,M,student190@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2lna03e5sd8ckjk0zhid,علي,,جلال,علي جلال,2012-04-24,M,student963@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu266u02a3sd8cuzk3578j,علي,,جلال,علي جلال,2017-07-26,M,student525@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2wli044rsd8ceqe4vsjq,علي,,جلال,علي جلال,2008-04-22,M,student9@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2i5b0353sd8cavzkapta,ليلى,,النور,ليلى النور,2013-12-13,F,student621@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2t0c03vlsd8cz39klnip,ليلى,,النور,ليلى النور,2010-11-08,F,student972@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2ne503i8sd8cwkzag0nk,ليلى,,النور,ليلى النور,2011-12-10,F,student792@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu27pq02eesd8c447dmqn0,ليلى,,النور,ليلى النور,2016-12-17,F,student353@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu1scw01aksd8csh72p9ol,ليلى,,النور,ليلى النور,2021-09-09,F,student35@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu22fu020wsd8c7ajkpuhb,ليلى,,النور,ليلى النور,2018-02-06,F,student294@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu1xhj01njsd8c6m4mw7rh,ليلى,,النور,ليلى النور,2019-11-25,F,student58@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2yq50493sd8ciklxlf6r,ليلى,,النور,ليلى النور,2008-03-19,F,student923@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2cvh02rmsd8c2oxja6ep,ليلى,,النور,ليلى النور,2015-03-10,F,student544@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2k1c039nsd8cgik2mlyq,ليلى,,جعفر,ليلى جعفر,2013-01-25,F,student606@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2urq0405sd8c0ctxmmks,ليلى,,جعفر,ليلى جعفر,2009-11-09,F,student268@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu1z8501s5sd8cjvazx5w2,ليلى,,جعفر,ليلى جعفر,2019-09-01,F,student197@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu249u025isd8cpabyq9w8,ليلى,,جعفر,ليلى جعفر,2017-09-13,F,student273@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2pex03mtsd8cey2qw2xi,ليلى,,جعفر,ليلى جعفر,2011-05-31,F,student970@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu29d802issd8c54xp8oqw,ليلى,,جعفر,ليلى جعفر,2016-11-08,F,student430@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2emw02w9sd8cosyat41b,ليلى,,جعفر,ليلى جعفر,2014-12-23,F,student562@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu1u8401epsd8c6s08vf7m,ليلى,,جعفر,ليلى جعفر,2021-06-20,F,student23@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu20rn01whsd8crws7xzb5,ليلى,,نصر,ليلى نصر,2018-01-21,F,student216@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2wli044msd8czxxage6y,ليلى,,نصر,ليلى نصر,2008-04-22,F,student94@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu2lna03dtsd8cnrpha717,ليلى,,نصر,ليلى نصر,2012-07-26,F,student973@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu266t029usd8c1zwds1zy,ليلى,,نصر,ليلى نصر,2017-07-31,F,student549@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu1vwv01jbsd8ctew00d92,ليلى,,نصر,ليلى نصر,2020-07-01,F,student108@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2r3e03r7sd8chmqkvjlz,ليلى,,نصر,ليلى نصر,2010-02-06,F,student865@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2b9k02n4sd8c8wskhkk4,ليلى,,نصر,ليلى نصر,2015-05-18,F,student536@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2giv030hsd8c2jfnudz3,ليلى,,نصر,ليلى نصر,2014-08-06,F,student570@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu2wlf044bsd8cs1v4b19j,محمد,,المهدي,محمد المهدي,2008-09-04,M,student51@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu1vws01izsd8ccs492aph,محمد,,المهدي,محمد المهدي,2020-12-07,M,student98@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu20rk01wbsd8cx09cxy73,محمد,,المهدي,محمد المهدي,2018-11-10,M,student228@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu266r029nsd8cq0xm8fdz,محمد,,المهدي,محمد المهدي,2017-04-27,M,student410@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2ln703dnsd8cmt6myl1r,محمد,,المهدي,محمد المهدي,2012-05-08,M,student793@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2r3d03qzsd8c3ndv0o73,محمد,,المهدي,محمد المهدي,2010-11-12,M,student833@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2gis030bsd8cqkxw5kng,محمد,,المهدي,محمد المهدي,2014-03-31,M,student563@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu2b9h02mzsd8cxuza0fqa,محمد,,المهدي,محمد المهدي,2015-01-02,M,student532@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2cve02rfsd8c4g3xzb6k,محمد,,حسن,محمد حسن,2015-01-17,M,student503@databayt.org,2026-02-17,Active,Grade 5-C,2026-02-17
cmlqu2i58034rsd8cbpsymf51,محمد,,حسن,محمد حسن,2013-08-06,M,student681@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2t0a03vfsd8cexgc59ij,محمد,,حسن,محمد حسن,2010-01-02,M,student948@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2yq1048rsd8c60vssxyc,محمد,,حسن,محمد حسن,2008-11-12,M,student761@databayt.org,2026-02-17,Active,Grade 12-C,2026-02-17
cmlqu22fs020rsd8cj7hvz9ez,محمد,,حسن,محمد حسن,2018-05-05,M,student237@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu2ne303i3sd8cie9n0qwp,محمد,,حسن,محمد حسن,2011-04-24,M,student813@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu1qt801a3sd8cvq3537tu,محمد,,حسن,محمد حسن,2010-01-26,M,student2@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu27po02e3sd8chxfwcevf,محمد,,حسن,محمد حسن,2016-04-17,M,student363@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu1xhh01nfsd8cwid2bqhj,محمد,,حسن,محمد حسن,2019-05-15,M,student164@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu249u025jsd8c8krz2bnh,محمد,,عبدالله,محمد عبدالله,2017-10-05,M,student267@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2urm03zvsd8cmw9dubdl,محمد,,عبدالله,محمد عبدالله,2009-06-15,M,student912@databayt.org,2026-02-17,Active,Grade 11-A,2026-02-17
cmlqu2k180397sd8cnw4iyver,محمد,,عبدالله,محمد عبدالله,2013-07-02,M,student744@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2emt02vvsd8cep3tqlqz,محمد,,عبدالله,محمد عبدالله,2014-04-10,M,student537@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu1u8101ejsd8ckrdkba6g,محمد,,عبدالله,محمد عبدالله,2021-10-16,M,student60@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu1z8201rvsd8cw9apisbx,محمد,,عبدالله,محمد عبدالله,2019-06-04,M,student200@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2pev03mjsd8cu9qnezjh,محمد,,عبدالله,محمد عبدالله,2011-02-14,M,student827@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu29d502ijsd8c3kqrjtw1,محمد,,عبدالله,محمد عبدالله,2016-01-19,M,student424@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu2j1i037fsd8c1kmwqlm4,مروة,,الأمين,مروة الأمين,2013-09-18,F,student673@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2txo03y0sd8c9tv9vdvm,مروة,,الأمين,مروة الأمين,2009-03-01,F,student952@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu1y9y01pysd8cpumtdkc8,مروة,,الأمين,مروة الأمين,2019-11-25,F,student130@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2370023csd8c68t1d93l,مروة,,الأمين,مروة الأمين,2017-03-11,F,student344@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2dtr02u1sd8c6qvz1hd4,مروة,,الأمين,مروة الأمين,2014-10-23,F,student626@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu28io02gqsd8ck3cgey5v,مروة,,الأمين,مروة الأمين,2016-07-21,F,student451@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2o9c03kssd8c1t2ii59q,مروة,,الأمين,مروة الأمين,2011-02-20,F,student917@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu1tgc01cssd8ck2j3ixgf,مروة,,الأمين,مروة الأمين,2021-09-03,F,student16@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu26z402c5sd8c03u6p6ja,مروة,,صالح,مروة صالح,2016-02-05,F,student446@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu2xg0046usd8cw5p6lins,مروة,,صالح,مروة صالح,2008-04-07,F,student750@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2hb7032xsd8c98apg26p,مروة,,صالح,مروة صالح,2013-06-06,F,student689@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2c2n02pisd8cyoueky8m,مروة,,صالح,مروة صالح,2015-12-02,F,student461@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2s7m03tpsd8c0dai7wto,مروة,,صالح,مروة صالح,2010-02-11,F,student949@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu2mip03g8sd8ckp4qctnb,مروة,,صالح,مروة صالح,2012-10-31,F,student771@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu21o501ywsd8cpq3arqha,مروة,,صالح,مروة صالح,2018-01-22,F,student206@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1wp701lpsd8cvncahrkf,مروة,,صالح,مروة صالح,2019-02-09,F,student132@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2ffe02yjsd8cdwpjndlz,مروة,,عثمان,مروة عثمان,2014-07-01,F,student504@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2vq8042jsd8cofubm81l,مروة,,عثمان,مروة عثمان,2009-08-20,F,student498@databayt.org,2026-02-17,Active,,2026-02-17
cmlqu251m027ssd8c39n8qm9u,مروة,,عثمان,مروة عثمان,2017-03-01,F,student332@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2ksr03bvsd8c6mamzu7e,مروة,,عثمان,مروة عثمان,2012-10-17,F,student988@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu1zzh01uhsd8cbr8i9bvu,مروة,,عثمان,مروة عثمان,2018-04-07,F,student307@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2q7l03p7sd8cbkhnumhl,مروة,,عثمان,مروة عثمان,2011-08-27,F,student862@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2acf02l3sd8c69nu9kg0,مروة,,عثمان,مروة عثمان,2015-04-01,F,student454@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu1v5i01h1sd8cdsevsjxi,مروة,,عثمان,مروة عثمان,2020-10-31,F,student76@databayt.org,2026-02-17,Active,Grade 0-A,2026-02-17
cmlqu2hq20342sd8cjyqsarbd,منصور,,حامد,منصور حامد,2013-02-20,M,student632@databayt.org,2026-02-17,Active,Grade 7-A,2026-02-17
cmlqu2myp03hbsd8c7hhnji85,منصور,,حامد,منصور حامد,2012-10-26,M,student816@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu27ce02dhsd8ctyaj598u,منصور,,حامد,منصور حامد,2016-07-22,M,student379@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2xtp047wsd8cdrynl2hv,منصور,,حامد,منصور حامد,2008-05-06,M,student954@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2sle03ussd8c8mr9wurn,منصور,,حامد,منصور حامد,2010-03-04,M,student929@databayt.org,2026-02-17,Active,Grade 10-B,2026-02-17
cmlqu1x3h01mrsd8c25y0pv3v,منصور,,حامد,منصور حامد,2019-03-18,M,student135@databayt.org,2026-02-17,Active,Grade 1-C,2026-02-17
cmlqu221n0202sd8cxhmal79s,منصور,,حامد,منصور حامد,2018-02-04,M,student231@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu2ch202qfsd8c7khck6ef,منصور,,حامد,منصور حامد,2015-06-03,M,student543@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu1ttv01dwsd8cl5y1dmq2,منصور,,عبدالرحمن,منصور عبدالرحمن,2021-12-15,M,student56@databayt.org,2026-02-17,Active,Grade -1-C,2026-02-17
cmlqu2uc403z1sd8csklw8mlq,منصور,,عبدالرحمن,منصور عبدالرحمن,2009-11-06,M,student977@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu23mn024esd8ccvy0h8ii,منصور,,عبدالرحمن,منصور عبدالرحمن,2017-09-08,M,student257@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu2e9i02v7sd8cbk1esyot,منصور,,عبدالرحمن,منصور عبدالرحمن,2014-11-02,M,student641@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2p0d03losd8colrhprmc,منصور,,عبدالرحمن,منصور عبدالرحمن,2011-08-01,M,student906@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2jid038asd8cra2ckonm,منصور,,عبدالرحمن,منصور عبدالرحمن,2013-12-16,M,student729@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu28wa02hpsd8c4ek87yiw,منصور,,عبدالرحمن,منصور عبدالرحمن,2016-06-21,M,student374@databayt.org,2026-02-17,Active,Grade 4-B,2026-02-17
cmlqu1ysl01r1sd8cpi749gzq,منصور,,عبدالرحمن,منصور عبدالرحمن,2019-07-15,M,student194@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2l7703cwsd8cig2mp1me,منصور,,عبدالقادر,منصور عبدالقادر,2012-05-31,M,student798@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu25kp028rsd8c1nto8zy5,منصور,,عبدالقادر,منصور عبدالقادر,2017-05-11,M,student438@databayt.org,2026-02-17,Active,Grade 3-A,2026-02-17
cmlqu1viy01i9sd8c5hh00ain,منصور,,عبدالقادر,منصور عبدالقادر,2020-09-11,M,student77@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu2aw502m1sd8c7k77cbgo,منصور,,عبدالقادر,منصور عبدالقادر,2015-06-13,M,student472@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2qo403qdsd8c8o0yjaq9,منصور,,عبدالقادر,منصور عبدالقادر,2010-11-22,M,student838@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2w4j043gsd8cq5a2gv9j,منصور,,عبدالقادر,منصور عبدالقادر,2008-01-17,M,student649@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu2fsv02zlsd8cinvpuy7b,منصور,,عبدالقادر,منصور عبدالقادر,2014-05-31,M,student716@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu20dl01vjsd8cmfkbo6rm,منصور,,عبدالقادر,منصور عبدالقادر,2018-05-09,M,student435@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu2bp102o8sd8cysvutnzj,منى,,النور,منى النور,2015-01-06,F,student560@databayt.org,2026-02-17,Active,Grade 5-B,2026-02-17
cmlqu2x13045nsd8cbpge81un,منى,,النور,منى النور,2008-04-14,F,student350@databayt.org,2026-02-17,Active,Grade 12-A,2026-02-17
cmlqu2gwu031lsd8cgfyhbnm5,منى,,النور,منى النور,2014-11-22,F,student652@databayt.org,2026-02-17,Active,Grade 6-B,2026-02-17
cmlqu2rm803sgsd8czl1r6s0o,منى,,النور,منى النور,2010-02-09,F,student885@databayt.org,2026-02-17,Active,Grade 10-A,2026-02-17
cmlqu219i01xksd8c7vg26nb0,منى,,النور,منى النور,2018-07-12,F,student230@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu1wb601kfsd8cle3dvph2,منى,,النور,منى النور,2020-12-18,F,student74@databayt.org,2026-02-17,Active,Grade 0-C,2026-02-17
cmlqu26l102axsd8cch1z41tj,منى,,النور,منى النور,2017-06-15,F,student302@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2m1703ewsd8cpxl5l24k,منى,,النور,منى النور,2012-08-21,F,student721@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2tgy03wusd8cpquyqvrp,منى,,جعفر,منى جعفر,2009-03-20,F,student967@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu2iks0365sd8cupyadg5u,منى,,جعفر,منى جعفر,2013-02-05,F,student686@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2nub03jhsd8c8ycwcdex,منى,,جعفر,منى جعفر,2011-06-14,F,student870@databayt.org,2026-02-17,Active,Grade 9-C,2026-02-17
cmlqu2dec02spsd8ccoyqcl73,منى,,جعفر,منى جعفر,2015-03-19,F,student571@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu283e02fjsd8cun0hx49h,منى,,جعفر,منى جعفر,2016-09-11,F,student386@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu22tc0223sd8cfjg9t1vm,منى,,جعفر,منى جعفر,2018-04-23,F,student282@databayt.org,2026-02-17,Active,Grade 2-B,2026-02-17
cmlqu1xvi01oxsd8c3rsn40sv,منى,,جعفر,منى جعفر,2019-09-02,F,student126@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu1t1y01besd8cqsz5guml,منى,,جعفر,منى جعفر,2021-04-21,F,student6@databayt.org,2026-02-17,Active,Grade -1-A,2026-02-17
cmlqu2vce0414sd8ckk6moavw,منى,,نصر,منى نصر,2009-12-12,F,student366@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu29un02jysd8c373nky1r,منى,,نصر,منى نصر,2016-10-17,F,student487@databayt.org,2026-02-17,Active,Grade 4-A,2026-02-17
cmlqu1zls01t6sd8clngd2emo,منى,,نصر,منى نصر,2019-08-16,F,student298@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu2pss03nssd8cx0vxrb3d,منى,,نصر,منى نصر,2011-02-01,F,student845@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2f2702x9sd8c3lf0ji28,منى,,نصر,منى نصر,2014-03-04,F,student615@databayt.org,2026-02-17,Active,Grade 6-A,2026-02-17
cmlqu24ns026fsd8c9r85elht,منى,,نصر,منى نصر,2017-12-26,F,student250@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2kfk03arsd8co6plkpux,منى,,نصر,منى نصر,2012-07-01,F,student669@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu1up401frsd8cswn1qmyy,منى,,نصر,منى نصر,2020-05-31,F,student39@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu236z0233sd8c33p9hk5n,نادر,,حامد,نادر حامد,2017-10-25,M,student326@databayt.org,2026-02-17,Active,Grade 3-B,2026-02-17
cmlqu2j1h037csd8c70tszwmf,نادر,,حامد,نادر حامد,2013-05-17,M,student577@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
cmlqu2o9b03kpsd8c5k44jd7o,نادر,,حامد,نادر حامد,2011-11-02,M,student905@databayt.org,2026-02-17,Active,Grade 9-A,2026-02-17
cmlqu2dtr02u5sd8c13nk7y1k,نادر,,حامد,نادر حامد,2014-09-24,M,student627@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu2txo03xysd8c8rma222t,نادر,,حامد,نادر حامد,2009-06-11,M,student918@databayt.org,2026-02-17,Active,Grade 11-C,2026-02-17
cmlqu1y9x01prsd8ccokizvi0,نادر,,حامد,نادر حامد,2019-01-07,M,student116@databayt.org,2026-02-17,Active,Grade 1-B,2026-02-17
cmlqu28im02ghsd8cj25vdstj,نادر,,حامد,نادر حامد,2016-03-19,M,student421@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu1tgb01cmsd8caw8s1kao,نادر,,حامد,نادر حامد,2021-07-16,M,student26@databayt.org,2026-02-17,Active,Grade -1-B,2026-02-17
cmlqu1v5j01h8sd8cpmztbkg0,نادر,,عبدالرحمن,نادر عبدالرحمن,2020-09-22,M,student70@databayt.org,2026-02-17,Active,Grade 0-B,2026-02-17
cmlqu2q7j03ozsd8c7i0jjfrj,نادر,,عبدالرحمن,نادر عبدالرحمن,2011-03-11,M,student840@databayt.org,2026-02-17,Active,Grade 9-B,2026-02-17
cmlqu2ffd02ybsd8c3gb4ihdj,نادر,,عبدالرحمن,نادر عبدالرحمن,2014-01-15,M,student725@databayt.org,2026-02-17,Active,Grade 6-C,2026-02-17
cmlqu1zzh01uisd8ck79d6v0u,نادر,,عبدالرحمن,نادر عبدالرحمن,2018-12-17,M,student331@databayt.org,2026-02-17,Active,Grade 2-C,2026-02-17
cmlqu251m027wsd8c5rgje9gi,نادر,,عبدالرحمن,نادر عبدالرحمن,2017-09-05,M,student443@databayt.org,2026-02-17,Active,Grade 3-C,2026-02-17
cmlqu2vq6042dsd8clgnch1f3,نادر,,عبدالرحمن,نادر عبدالرحمن,2009-07-11,M,student512@databayt.org,2026-02-17,Active,Grade 11-B,2026-02-17
cmlqu2acf02kysd8cjn6edlnr,نادر,,عبدالرحمن,نادر عبدالرحمن,2015-07-06,M,student465@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu2ksq03bmsd8cp2bzxi71,نادر,,عبدالرحمن,نادر عبدالرحمن,2012-08-17,M,student691@databayt.org,2026-02-17,Active,Grade 8-A,2026-02-17
cmlqu2s7b03tjsd8cq39fxmuz,نادر,,عبدالقادر,نادر عبدالقادر,2010-10-26,M,student966@databayt.org,2026-02-17,Active,Grade 10-C,2026-02-17
cmlqu2c2n02phsd8chw9e2ngp,نادر,,عبدالقادر,نادر عبدالقادر,2015-12-10,M,student479@databayt.org,2026-02-17,Active,Grade 5-A,2026-02-17
cmlqu21o501yvsd8ch9ijs4s2,نادر,,عبدالقادر,نادر عبدالقادر,2018-11-03,M,student189@databayt.org,2026-02-17,Active,Grade 2-A,2026-02-17
cmlqu26z402c3sd8c9w6ilrkz,نادر,,عبدالقادر,نادر عبدالقادر,2016-02-27,M,student394@databayt.org,2026-02-17,Active,Grade 4-C,2026-02-17
cmlqu2hb7032ysd8c7uspare4,نادر,,عبدالقادر,نادر عبدالقادر,2013-01-06,M,student667@databayt.org,2026-02-17,Active,Grade 7-B,2026-02-17
cmlqu2xg0046rsd8cv9i9bet0,نادر,,عبدالقادر,نادر عبدالقادر,2008-01-19,M,student801@databayt.org,2026-02-17,Active,Grade 12-B,2026-02-17
cmlqu1wp701lesd8cnpf99dn4,نادر,,عبدالقادر,نادر عبدالقادر,2019-08-26,M,student84@databayt.org,2026-02-17,Active,Grade 1-A,2026-02-17
cmlqu2mip03gcsd8cr0wacbzv,نادر,,عبدالقادر,نادر عبدالقادر,2012-07-03,M,student769@databayt.org,2026-02-17,Active,Grade 8-C,2026-02-17
cmlqu2myp03h9sd8ccqv5v4md,نهى,,سليمان,نهى سليمان,2012-01-19,F,student763@databayt.org,2026-02-17,Active,Grade 8-B,2026-02-17
cmlqu2hq60345sd8ch0qh8cs7,نهى,,سليمان,نهى سليمان,2013-03-16,F,student600@databayt.org,2026-02-17,Active,Grade 7-C,2026-02-17
